label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41
open_hand,0.0,0.0,0.14295857514136953,-0.04285663698114434,0.2711273512971283,-0.1492100663352709,0.36803141506536874,-0.25785466613801244,0.4604524057347762,-0.3138874488930479,0.16886247810738686,-0.450894832443503,0.216012360292184,-0.6421322723095669,0.23849320770248453,-0.7712718991439168,0.2539726566559059,-0.8883209983902363,0.08169240566511457,-0.4915899856787334,0.10046052131268021,-0.7223709562159347,0.10879826171055251,-0.8708076915708868,0.11336231643439357,-1.0,-0.004936860455598558,-0.4824791174802466,-0.006565200657373421,-0.6972826746344072,-0.005673822268843901,-0.8345665857624435,-0.002930489901097925,-0.9581253015041684,-0.0928354192148788,-0.4331640943148577,-0.13594565349268814,-0.5916859445505172,-0.1636822083660114,-0.6958059645434,-0.1838694471712451,-0.8013179977162601
open_hand,0.0,0.0,0.16415393875357132,-0.03515190701855371,0.30525653790728186,-0.16728851664706137,0.41435901185469476,-0.2756777447956354,0.5073464317280405,-0.32663861950021184,0.23203343390457512,-0.4806156040021094,0.2985912141020522,-0.6666260463029137,0.3348153792520262,-0.7827376834875593,0.36357352154420464,-0.8824778804198616,0.14329860770119088,-0.5344875251278765,0.1898802487782231,-0.7527813599363263,0.2204511345387068,-0.889038069165966,0.24248648715811094,-1.0,0.05369785091991982,-0.543425916700059,0.07552102187454376,-0.7499250315345442,0.09754741411959066,-0.8741060234503749,0.11870249956213637,-0.9778303612368948,-0.03866353746499779,-0.5120748810122021,-0.05440548155082814,-0.6693019725009696,-0.0615234834685872,-0.7717286091372402,-0.06231151852539478,-0.8629024492406739
open_hand,0.0,0.0,-0.14689714389627945,-0.0682163897786411,-0.27319745634885734,-0.18900655442561368,-0.36500878414310234,-0.2999113022686647,-0.44145532647223984,-0.38188596960280297,-0.15502379135934763,-0.473769546671891,-0.18614627304907636,-0.6749157497528901,-0.19436062745464955,-0.8003285741762229,-0.19499214467886644,-0.911145104360877,-0.06339237174996154,-0.505067782723891,-0.07338034030497978,-0.7342757131066415,-0.07565132363769855,-0.8776760874341522,-0.07554754616846127,-1.0,0.022749601071304894,-0.48956285681804185,0.030869302798243015,-0.7005060207104827,0.033821513035325164,-0.8337448511751759,0.03211354290185433,-0.9507759425712917,0.1070109136921807,-0.4352953437657609,0.14858672825764133,-0.5870947473653614,0.17179542886805235,-0.6870926466206594,0.18668831284902962,-0.782039225227649
open_hand,0.0,0.0,-0.15534578072814553,-0.04524744280521362,-0.2965847971471756,-0.16617288001159478,-0.3913383205732406,-0.2741646213886442,-0.4727081604602234,-0.3346613173554781,-0.19406978207237496,-0.491210109115118,-0.24205856104803178,-0.6834983093607105,-0.26710433758209645,-0.8033378512609053,-0.28546273187559823,-0.9045833870865844,-0.1059870769220968,-0.5342568805488619,-0.1349145548938818,-0.7594624568713113,-0.15589791288734858,-0.8948693650002363,-0.1760679377386047,-1.0,-0.018961067781124195,-0.5326142873752328,-0.026043649232562843,-0.7458205453685403,-0.03919246424546097,-0.871795655887879,-0.057086218091141096,-0.9749213078949059,0.06717303556421271,-0.4910208976713295,0.09837190029554997,-0.6460530248613432,0.11355893240999848,-0.7490912913362501,0.12296492845906816,-0.8406397937574027
thumbs_up,0.0,0.0,-0.09836459254581806,-0.31908791177369794,-0.2673159054367415,-0.5813088778376286,-0.37234358013244584,-0.8075958296700012,-0.3624456348843733,-1.0,-0.5754091218020535,-0.4775590120570534,-0.7098762901810968,-0.34513137907184743,-0.6548346286715886,-0.24862976214018448,-0.5701057299147254,-0.2295471091685314,-0.6109020365160817,-0.2738988058520269,-0.685462851562414,-0.14439870597477894,-0.6047336416764261,-0.08887315469536039,-0.510297354262699,-0.1096368247313262,-0.5970175993908587,-0.05431462712794025,-0.6468304520230291,0.02680849302528884,-0.5673569560854037,0.06642426855162394,-0.4742657622593573,0.04545824461187741,-0.5595357377589385,0.15085183595177018,-0.5672623776303758,0.20568974387634498,-0.485484606606615,0.21647608674743893,-0.4148233032515193,0.1846931269056909
thumbs_up,0.0,0.0,-0.06903893696558067,-0.34062653998338105,-0.19128861685522763,-0.6023729404172053,-0.28304842996439095,-0.8117542356630769,-0.28226619572815054,-1.0,-0.5287181771132954,-0.425986981148026,-0.577914911472219,-0.39831032250215986,-0.5100422380713789,-0.349907420580673,-0.4339441203821118,-0.3212987820342317,-0.5770151487971892,-0.22348316147376537,-0.5321123262589461,-0.1805888896449198,-0.4516293153040584,-0.16252713979079939,-0.3896474971597294,-0.16477770629849336,-0.562854002874292,-0.017661225306140962,-0.4996195790007608,-0.004505514558062142,-0.43099663085142137,0.0041629810160642815,-0.3714231147510562,-0.0013108544729880471,-0.5281758967729165,0.1768550420731192,-0.4819189198105524,0.18433201577767744,-0.41239028101668285,0.17020360255593425,-0.35988754384120053,0.15273980440793503
thumbs_up,0.0,0.0,-0.10708830613689455,-0.322062437363257,-0.2595428999119847,-0.5791404180673457,-0.355643473766885,-0.7993747708972732,-0.3532411050650732,-1.0,-0.640573753715661,-0.4867547003715776,-0.6881940059137824,-0.3269093350344618,-0.591128958446687,-0.2337463353145593,-0.4945117296763364,-0.233456885913856,-0.6979264353923028,-0.2905418882188728,-0.6986594108079609,-0.12671843334285388,-0.6019520357200184,-0.07019086643029321,-0.5043971625986607,-0.10262836306705368,-0.6972465052587652,-0.07118354909425181,-0.682567986497676,0.06445308397758055,-0.5867924299783113,0.09993593172428289,-0.490185626292308,0.05912019340371185,-0.6725044072810629,0.14111409503598876,-0.6429029935169773,0.26760562948422356,-0.5396541846211915,0.2717716771615071,-0.45406700171048037,0.22453040744142522
thumbs_up,0.0,0.0,0.14126818319709075,-0.32173387970839346,0.34203662775711924,-0.5814639845912766,0.49942719519611745,-0.7886374808018748,0.5473966028879522,-1.0,0.6311568578835057,-0.49702600438558636,0.8083459204146246,-0.2867216370700681,0.7145655501422847,-0.19815467086309807,0.6072419326021329,-0.2197417197306071,0.6541374575664065,-0.287561288959458,0.804143764336356,-0.0914175684962842,0.6963407168242974,-0.03138029360972668,0.5815134862409949,-0.07625361123915474,0.6453268855149513,-0.055276457332897294,0.7790685088400132,0.10421064207536315,0.681254836513225,0.13656365031803727,0.5721298207463001,0.08838627796951448,0.6108695520403772,0.17624723230936598,0.6996778207497638,0.26771213766019125,0.6045604729759959,0.2749090713865744,0.5140069463947645,0.23337531111714688
thumbs_up,0.0,0.0,0.08936425753947093,-0.3668020092388814,0.2429447514451951,-0.6099456111453312,0.39354745142197933,-0.8048360476292624,0.4355572858621513,-1.0,0.6129092881252747,-0.49227543711533384,0.6208290068009504,-0.42238275349987286,0.5239896041905281,-0.35409807860603953,0.44066354071829905,-0.3368483801076748,0.6606712278381822,-0.25118695417450865,0.6282174649819705,-0.21351642722078631,0.5348211641740509,-0.17826232489606672,0.4521422745823782,-0.16427816345110877,0.6494788033459374,-0.018490556257420358,0.6154926897916261,-0.01559900806375567,0.5392671207986223,0.0039282616355919165,0.45315979779676335,0.00919895688981556,0.6090055105730985,0.18175880641196235,0.594043750410136,0.1669721846474871,0.5214416051853318,0.18179520167109384,0.4492098092943566,0.18355232066649646
thumbs_up,0.0,0.0,0.031440004194854855,-0.34877307711365124,0.12976389028530305,-0.6152471428564557,0.22896968207137314,-0.8241148351138216,0.28375799824605036,-1.0,0.4861202980463618,-0.47473538018517975,0.46192026696979943,-0.45887117995205745,0.3804174121112964,-0.4122714898517706,0.30732807950212077,-0.3874492059361045,0.5417456609470077,-0.26754971889180784,0.492498930841179,-0.25355251770666515,0.41101435631347305,-0.23050462853165168,0.3355372757592711,-0.21756552175672056,0.5371597032236402,-0.06661737391502628,0.4903666264659743,-0.06844131797336556,0.4180169256620727,-0.05857859844703779,0.3400775326556462,-0.05247393008350744,0.5017788445580177,0.11287286462885877,0.4569141021687688,0.11423667351858365,0.38377329599655946,0.11364015746099675,0.31664659839123466,0.10774066175759608
thumbs_up,0.0,0.0,0.106811514907411,-0.3348620870375403,0.25918471456578285,-0.6005786812376257,0.3916507943825459,-0.8095575818160643,0.41959418310105207,-1.0,0.540944002581622,-0.5115100547381498,0.7203191724251717,-0.39780853293994334,0.6429505828060096,-0.3108520322993905,0.5490956437555806,-0.31843263519546566,0.569716227823285,-0.312026136495982,0.7183017950036881,-0.21387815909002678,0.6245022977405955,-0.14659512209324896,0.5249442549206103,-0.15870520982957412,0.5659763941729105,-0.09726794518420746,0.6904251305368997,-0.025517294926045264,0.60693040539229,0.011081806358942506,0.5055871855467992,-0.00731152218642028,0.5391669537831437,0.11301899336154354,0.6148093263519546,0.14449634108466944,0.5323292951007415,0.15456029931286153,0.45083217273574283,0.13465973057960323
thumbs_up,0.0,0.0,-0.027946036190959464,-0.38039076880991235,0.04429889543546196,-0.6494697484633303,0.13652476160346144,-0.8398804284612004,0.16429622251248496,-1.0,0.4337849111409727,-0.44740240959829936,0.38667464367117615,-0.3929190511541076,0.3098730048352759,-0.3564758345836557,0.24856763695858952,-0.33364949000420774,0.500013886670154,-0.237542038500532,0.4299530254669001,-0.21853672084556247,0.35364232740591783,-0.2095803406515041,0.29284210020746476,-0.189229999801619,0.498453359060217,-0.04084518659821478,0.4280567119079763,-0.05984089843623565,0.36027493518683834,-0.0525150012581532,0.3002465144979969,-0.03991822526267211,0.46285106911698526,0.12600388617942204,0.40668585741835317,0.11607251556507785,0.34704772524857663,0.1136875582744194,0.29460581172807604,0.11103468221973724
thumbs_up,0.0,0.0,0.05021641528586213,-0.374402660906836,0.16934709003824988,-0.6231918613235783,0.2722396324123083,-0.8106093011696859,0.2740673854549946,-1.0,0.6804337333699523,-0.563299135578964,0.7206201595505718,-0.2930317700648973,0.621564344298143,-0.19871779502941783,0.531391336080199,-0.2159774452562831,0.7781624682966529,-0.31164892458708143,0.7451250135791766,-0.0803467274308297,0.6251365151624632,-0.03622634970401942,0.5238114686129629,-0.07321561351505482,0.7985342921954416,-0.048917609410133796,0.7341753607844622,0.12359390416085814,0.6150010342496184,0.14856768415554386,0.5199730880147252,0.10549990963750336,0.7630172839563331,0.2052343116899308,0.6840783265097109,0.3370696393089592,0.5742130732789417,0.34471134680134125,0.4870612975194709,0.3029931398909003
thumbs_up,0.0,0.0,-0.064693386128053,-0.3322401887890791,-0.19593006593459963,-0.6063639568823778,-0.2913937718939136,-0.8197058337722329,-0.294473896601737,-1.0,-0.5183379101840675,-0.5134294124533256,-0.5383950316637737,-0.4220286303834314,-0.45520554821065257,-0.35111657670655977,-0.38496747942708076,-0.3276675380513956,-0.5814739376089756,-0.3260822302806155,-0.5423722756245414,-0.2363968795095076,-0.4632097488180637,-0.1982040204046521,-0.3949336129461914,-0.20008416792991107,-0.5946384066465632,-0.12032211071358781,-0.5313445357167321,-0.0738845057470843,-0.4593433847649632,-0.04892071926238287,-0.3921991861323141,-0.05059560150402639,-0.5862633081661907,0.07738844828380124,-0.5373146398361727,0.11121735829536346,-0.45782726239111604,0.11982933657847972,-0.39689921130938405,0.11490457340673706
thumbs_up,0.0,0.0,-0.08929449161351247,-0.36389037449145406,-0.24590358145079486,-0.6264270328026742,-0.3553499633488083,-0.8173895309729624,-0.3480812374945963,-1.0,-0.5967891904329853,-0.6598293825797769,-0.7554693431434363,-0.5752609581937199,-0.7131765163540636,-0.40096282709123954,-0.6045211110294741,-0.31604362488544724,-0.7017316335382041,-0.49756327954977414,-0.7878560960870652,-0.2612921695170301,-0.712047648257915,-0.1279155068999357,-0.6002012825354082,-0.12361148369833591,-0.7381417589496401,-0.2705792739361899,-0.782240233610766,-0.00931287701318133,-0.6845746325910257,0.10650973007977828,-0.5796239308645181,0.09869493849035821,-0.7393026648007878,-0.02765484772526244,-0.7598714730703446,0.25266653794608657,-0.6501971247467594,0.3293743211555691,-0.5528010680390787,0.30003457229739466
thumbs_up,0.0,0.0,-0.03517186033085979,-0.31978576253159385,-0.12434345685966088,-0.594220008819964,-0.19052380226421015,-0.812503420724231,-0.18709395610191148,-1.0,-0.4568458206980605,-0.494891613631898,-0.41897586085343114,-0.42363716773889554,-0.34350037232158603,-0.3721666180513164,-0.29039143989580446,-0.34292904584389083,-0.5197640795960851,-0.3126102626550021,-0.4591336430036779,-0.24533465639781854,-0.3852031160517262,-0.21107331159867193,-0.3276811610310257,-0.20516796201585874,-0.53007301529318,-0.12247021060337486,-0.46231635822306455,-0.08084442661532103,-0.38986515688568457,-0.05657128202138642,-0.33250131534055105,-0.054009592077718015,-0.5195350876659536,0.06012044723885431,-0.48290644442426667,0.08527349122732335,-0.4062348295467533,0.08703685490907741,-0.3521625372976897,0.07872729975945363
thumbs_up,0.0,0.0,0.0513878223802481,-0.3468853797849719,0.17197812868816947,-0.6119991434732162,0.2763566736881944,-0.8164343586755706,0.3100489515016608,-1.0,0.5014900578155579,-0.521275627331172,0.46210177729307655,-0.5510146356524294,0.3788483698602168,-0.4867309061754585,0.3202877332417049,-0.43352485670605695,0.5593414703377803,-0.311178770087296,0.48993411715493673,-0.3483231496282574,0.4070181414364751,-0.3119088097763569,0.3414655571656931,-0.25806833291004977,0.5579485187564426,-0.10469785021736858,0.4881069264133937,-0.14525220231959404,0.4154778373694668,-0.11687546996927459,0.3463767423099332,-0.07159468355817161,0.5290748016791909,0.07941955370970714,0.4772575207533452,0.053274173227562234,0.4052226222667085,0.06312582478051501,0.3484566084527242,0.08574351006667962
thumbs_up,0.0,0.0,0.0683449839071211,-0.31017407609632736,0.21495847462497844,-0.5723572475429622,0.32918271165009483,-0.8029532947295822,0.33240829214322665,-1.0,0.5139366845795735,-0.6188909922984079,0.6845400597735503,-0.5206667768262544,0.5995014081269039,-0.341218604517501,0.4763641229380999,-0.2868200040232197,0.6100318265417553,-0.46685657221679405,0.7319104187022243,-0.3175574027242945,0.6417094732455888,-0.16910670153457094,0.5259477915397437,-0.14459703143858843,0.6857527731478821,-0.26731133973216853,0.7543653730099431,-0.09771466750962698,0.6627426504396804,0.021601816196333123,0.5533992614518076,0.04248053049025806,0.7374148657968849,-0.041366601528823495,0.7637471981148342,0.14690679062015058,0.6674225170986838,0.2303411834013449,0.567161726248635,0.24721679406862462
thumbs_up,0.0,0.0,0.08078553090574833,-0.3233563516778262,0.25218335187786006,-0.601977942658904,0.3909604172268796,-0.8068680200096889,0.41345107727797364,-1.0,0.5741319755217504,-0.5270943289496753,0.6672626938008184,-0.37225581090313026,0.5856841248074247,-0.2875437294659781,0.49098520459567807,-0.2910302582013202,0.6172880200254602,-0.3416619418209174,0.6673454936011526,-0.2007726929938489,0.5715095875597375,-0.14335510573797358,0.4756738129465768,-0.15720527805355808,0.6173603055654345,-0.1344179844320604,0.6471303823484494,-0.019747358094942193,0.5571176679791092,0.011104898935615138,0.4587164138381335,-0.014675016040818462,0.5907969467639341,0.07931195731630865,0.590029537185916,0.16554834364913704,0.5000394284763496,0.17972235518380636,0.41710465132478364,0.1493553312688583
thumbs_up,0.0,0.0,-0.013597586189499133,-0.3308148486564039,-0.10132740816311525,-0.6074137813448917,-0.1659243724429893,-0.8270136700958319,-0.14504489132807494,-1.0,-0.47299434145906133,-0.5801760158892458,-0.4649336017035202,-0.46707288968418503,-0.38621525780347,-0.38123262842636585,-0.32424866953679776,-0.34892856862162974,-0.557607009400647,-0.41432212484689945,-0.5174341322155017,-0.3092739072023625,-0.4395853969636714,-0.24445738575357928,-0.36945944568660166,-0.23448350697195425,-0.591755248012133,-0.22300872929894078,-0.5500738660290551,-0.1642224240886159,-0.47562471747226315,-0.11248679424476264,-0.40299109880757134,-0.10358965829957789,-0.6033938062060648,-0.032472657399799154,-0.5890196569584031,0.01248408147142854,-0.5092283731751845,0.04223306373775037,-0.4385748255141656,0.046149091487139804
thumbs_up,0.0,0.0,-0.04051328229357184,-0.3344693920075971,-0.1441943461907491,-0.6177589943802577,-0.2399450179268797,-0.8249357580714562,-0.25877942098488643,-1.0,-0.4720989914819721,-0.487339297765073,-0.4309772918768403,-0.45964731093093414,-0.35157076130836995,-0.40792868510424085,-0.30018760925395493,-0.3719025500645434,-0.5261005274619981,-0.2826136449874782,-0.45253352279189885,-0.26569615539263886,-0.3748077009785703,-0.2333585619011269,-0.31971170037145186,-0.2041645506275011,-0.5317530193103379,-0.08810825263624308,-0.45535666075938425,-0.09209590022475629,-0.38649695800621703,-0.06703816181154353,-0.3325474687038039,-0.03883220243912441,-0.5163701181190535,0.09221075545984492,-0.47196261248715765,0.08295906422114699,-0.40086610866938077,0.08953011962571666,-0.35072762368600696,0.10145632356000017
thumbs_up,0.0,0.0,-0.029308284521140548,-0.3392799346363952,-0.13146654654393886,-0.6072897095740314,-0.20506202832422873,-0.8194524071252645,-0.19668065576746976,-1.0,-0.5203718541791658,-0.5031909655341186,-0.5585149317944994,-0.4306271511572832,-0.4845067337143579,-0.359505006867915,-0.4043783451482522,-0.33607170063784775,-0.5881340486753608,-0.312500493384698,-0.5617448747197575,-0.2425136272853579,-0.47983931447156525,-0.19923712857999937,-0.406380006867915,-0.20152791373267234,-0.6005175112097003,-0.11137197456503205,-0.5540359855063312,-0.07596890886987274,-0.4758507925731788,-0.04037737022008905,-0.4042621530518804,-0.042315385313713726,-0.5921388522687802,0.07605821150020525,-0.5734321714452619,0.11001837364615238,-0.49392618767564495,0.12857531221383686,-0.42530723065142567,0.1231532610754997
thumbs_up,0.0,0.0,-0.008809209002606623,-0.31338190939576954,-0.0843385307378431,-0.5963715030034298,-0.15154796048722827,-0.8183628936536615,-0.15699111922486172,-1.0,-0.42604654203139253,-0.5208639704328549,-0.3741536740945804,-0.46736180363191565,-0.2994360926618038,-0.4081732283671632,-0.2578306219285026,-0.3645900152655639,-0.4978968760160842,-0.34066213138978996,-0.4239678369389079,-0.29338264947601755,-0.34981085690210295,-0.25150857093697354,-0.3026560052534427,-0.2233210932074721,-0.5172323177641612,-0.15596684064813748,-0.44408261699889195,-0.13431235556460516,-0.37487835165720684,-0.10356652936362302,-0.32456031438007854,-0.08051866476750304,-0.5137746966563213,0.020261105570944675,-0.4714033180014001,0.0330941722061548,-0.3980329080251184,0.04249976567256107,-0.3461078259353797,0.05038500139093762
thumbs_up,0.0,0.0,0.018584342591079175,-0.35837046569650105,0.1153741201969021,-0.6373504331859993,0.2381690808162522,-0.8357159885139676,0.28737184708248015,-1.0,0.4179589142844138,-0.6151894066615035,0.5359921277780881,-0.5272264532771308,0.46999157926969304,-0.454113686525843,0.3888923371813979,-0.4429848971684691,0.499045282747342,-0.4151056821193849,0.5541294567169175,-0.35700126368426144,0.47883897830311367,-0.3056106707641577,0.39577145085068227,-0.29047473562516046,0.5388167391152923,-0.20290948531015898,0.5726900060896846,-0.19863383248516833,0.5060170405420348,-0.15521914013837768,0.423765838869567,-0.12800912372220646,0.5536894545927693,-0.005164622633810416,0.5752520874238704,-0.036584084658799504,0.5118189076315081,-0.0017174795556484297,0.44592870448340094,0.02730449963091776
